w	x	y	z
0.29931505108792184	-0.019632396379733387	-0.6642009769757122	-0.6847350811731009
0.1277862527631288	0.14663999642610145	-0.7414480988293362	-0.6422009823998043
0.038974171265185396	-0.00039097847410805793	-0.7715420053012649	-0.6349833030605826
0.06252798420782582	-0.06535528383647798	-0.7405828452629715	-0.6658498234345046
0.15677643892358062	-0.16255458622750674	-0.7273601617652644	-0.648031133335161
0.14399996321919287	-0.022531803381657493	-0.7512754701229414	-0.6436936355291971
0.1690435739534418	-0.0523355242769569	-0.6008492414326122	-0.779528993735036
0.12501305875269253	-0.015265163729621901	-0.7899550073922744	-0.6000914898692328
0.15090294189958486	-0.010389281026885869	-0.7551785808200012	-0.6378288767659268
0.19825915540524344	-0.06510907423583737	-0.7883187325765202	-0.5787984896482545
0.1311161128970675	-0.022013408430114113	-0.6703510644669913	-0.7300365916555306
0.17414661737106396	-0.14304230356268124	-0.6827744106433731	-0.6950042871956206
0.1902273658058606	0.00626450236464591	-0.7606904299488425	-0.6205838985124668
0.030298853816716577	0.08959996652407923	0.6486443305095321	0.7551916034716738
0.10783865035189136	0.09746869437590983	-0.7170029908593855	-0.6817458398887624
0.08947106214353726	-0.02774270160184456	-0.7933439102211839	-0.601523658438885
0.11833306976607963	-0.06612303536609798	-0.7457352956397503	-0.652306597874653
0.056683773989003206	0.08140994834390154	-0.6945264344378415	-0.7125955388185262
0.0053316257812859825	0.028484426935238425	0.6006668915795434	0.7989740274557542
0.06625680908332993	0.08220679679566333	-0.7373049813346821	-0.6672581526738776
0.002221632976478496	0.11344565010324402	0.7691103828939551	0.6289629303419113
0.12118386010188827	-0.09200117671979816	-0.7299610695659404	-0.6663385719370648
0.21844575586871587	-0.05737207651165756	-0.6245341868206383	-0.7476275450195571
0.149669029748283	-0.193557913699943	-0.672085865226295	-0.6988813242184652
0.11115254939027967	-0.10761096993501149	-0.7811604148416402	-0.6048581620496859
0.03270599633824565	-0.17235277410673416	-0.6736995647156893	-0.7178814216589857
0.20083889749768957	-0.1866812707574601	-0.6738558740619606	-0.6860991920943236
0.15234368941308557	0.06556676834139655	-0.7376829579131745	-0.6544587479663975
0.04784588490907885	-0.17116732301192716	-0.6429104841490902	-0.745035991212089
0.10600213204377398	0.008992703215470556	-0.6554329177746342	-0.7477234579632248
0.056431799547102354	-0.16397762286598555	-0.6715117694163389	-0.7204156680239776
0.1973979837691206	0.06584230781831141	-0.733363917122198	-0.6472064520446553
0.09849280973220713	0.07974523990932467	-0.6383129068762533	-0.759273663482441
0.2092298633291946	-0.07912812888811391	-0.679321601397253	-0.6989161361601149
0.1712569188841998	-0.05051478804470899	-0.7169127871659952	-0.6739105129918759
0.061057668427601575	-0.06685065721465788	-0.7179992233383375	-0.6901304703037662
0.04057680677068486	0.08037521576180397	0.7495449611400858	0.6558015695872076
0.05005409250206867	-0.10037182868929884	-0.6960961503847896	-0.7091334382532224
0.050949918671779164	-0.1611641725470928	-0.65940028437967	-0.7325445244041896
0.2442771786042158	-0.055203024042086477	-0.7269103057299915	-0.6394393587927655
0.20617499111779353	0.004593057777063817	-0.7373127298470474	-0.6433045276253924
0.12482458331795103	-0.1631650062730291	-0.7021670426385359	-0.6817312141597118
0.1440664558470868	0.06086230408935393	-0.7828749708634793	-0.6022021390165437
0.05083812881352242	-0.08198739127990891	-0.6864999188582116	-0.7207020283983692
0.17582070286004922	-0.019181442234771504	-0.5980411367118812	-0.7817070752653793
0.11830797614759343	-0.002939174350179601	-0.7473736507224217	-0.6537791754406372
0.2851506151973003	-0.10480594533748021	-0.6328956958161658	-0.7121431588465128
0.22227481389938877	0.034076969691922206	-0.7150517762342746	-0.661916629604376
0.013201001265022442	-0.14360095716725005	-0.6397324706236479	-0.7549482529922259
0.1932876471228811	-0.09392716765716266	-0.6023469097717966	-0.768762494489664
0.22119416950212256	0.010423142912255816	-0.7175036221455985	-0.6604188441270002
0.04629198742528415	-0.1405251703892176	-0.7517864533754383	-0.6425938506618927
0.16129456564400707	-0.006227133442074321	-0.7319440194007983	-0.6619692125516181
0.2421680897923727	0.022030255206235205	-0.6908162040401832	-0.6809128111420534
0.17653034142281226	0.06554285183415624	-0.6659330188879632	-0.7218548243832377
0.020991265836158814	0.11278095350290712	0.7415806999007539	0.6609825177871793
0.06016855117884263	-0.10114099087263587	-0.6317918833280152	-0.7661522443843521
0.12711929569582356	0.10263269377136479	-0.7721308096520942	-0.6141019684197669
0.11359115787838195	0.04830704639511464	-0.606937599950028	-0.7851052336389871
0.012699157775740582	0.00107984370014033	-0.7489943069957692	-0.6624538424805894
0.15342478899584347	0.07653585191897634	-0.7995920764614977	-0.5755480942133402
0.2932605085589935	-0.04959805717247656	-0.6819928641754632	-0.6681497138053599
0.15756431970913531	-0.0999011626105692	-0.6812216695231101	-0.707905558556931
0.15363342971903513	0.006820525151657044	-0.5972357249287944	-0.7871846915293762
0.11258277715666795	0.02366971981661307	-0.7057683565910362	-0.699039261763088
0.06845586921293313	-0.22932632600681888	-0.7452417158929789	-0.6223648568672595
0.15166345609705134	0.02799190196838792	-0.7264349214012196	-0.6697066182125527
0.16840784943607223	0.023579187683027487	-0.7048897695612002	-0.688631418775301
0.1791669970124734	0.0013839155458317792	-0.637387614744512	-0.7494226447937079
0.14138403162882301	0.036456258364867974	-0.5964323070017866	-0.789271816290776
0.11191810461555728	0.07571775170202481	-0.7736628267915139	-0.6190209934868249
0.23968440165279054	-0.032454708861158865	-0.6180155413230565	-0.7480340033449353
0.12771809567486425	0.11580377621126983	-0.5840756336066255	-0.7931791901452127
0.15864512871141093	0.04828354682270059	-0.7995305576825215	-0.5772792301600986
0.12802294542859544	0.08665870263732535	-0.6727162489141454	-0.7235697914837823
0.17117293520264482	-0.1293301643375339	-0.748689418828065	-0.6272461151585015
0.24478359424817592	-0.09640931649591121	-0.7159692830019295	-0.6466639169440636
0.15984682039315268	-0.21056346351557126	-0.6073027210745047	-0.7491965208261637
0.026692167914276598	-0.004795154065694276	-0.7410679880514239	-0.6708820848367744
0.04739392803400003	0.039756000717175416	0.6339626467260736	0.7708856196275525
0.013636729124709344	0.005396042280235856	-0.8024692148317604	-0.5965132702579108
0.13013332032262068	-0.19982617995254348	-0.7436943675630456	-0.6245426361765749
0.020078233074284066	0.06652460608572351	0.7982412146716694	0.598316224534528
0.17341361904811256	-0.07254887374099793	-0.7342347225933448	-0.6523524735799067
0.1659575607022841	-0.17025270540579768	-0.5801652650794845	-0.7790252688732284
0.06031579325157278	0.02080975354969699	-0.6412316780271378	-0.7646900642326508
0.03356133287658651	0.10688545676481824	0.6859033426081405	0.7190172047084152
0.1697710284598024	-0.03082588841810748	-0.7442875466410793	-0.645184942798527
0.13525665595293979	0.056591813879637985	-0.6705067727214431	-0.7272713876930094
0.05995290111495664	-0.026716109738289303	-0.6771085283312287	-0.7329501620093072
0.0795172589361886	0.06504128380717276	-0.6366118951805959	-0.7643114102553749
0.2120029045428736	-0.0177685097612098	-0.7685538842828501	-0.603377141993293
0.12205073643080278	0.06417692901501719	-0.5918510343479797	-0.7941645249317842
0.08714512512647797	-0.1166140976572455	-0.7676672180466884	-0.6240944814134597
0.09529157847393306	-0.16828334354949054	-0.5941045281325718	-0.7807944934540231
0.2665472655296437	-0.01321749366785161	-0.6347395479838288	-0.7251782948524415
0.05717756966547632	0.00095970260650942	-0.772371550654705	-0.6325914892229448
0.0706488392541483	0.04936148803785759	-0.7141474981426571	-0.6946693716490698
0.16166966817661724	0.09763002250217723	-0.7111184703115735	-0.6772309932952083
0.09393709544941455	-0.18193443136791576	-0.7647553911463335	-0.6109213341290178
0.1354825500282335	0.05617519051572163	-0.6840744447886664	-0.7145145069174225
0.2097439237424259	-0.07047713105039159	-0.6810581386503383	-0.6979973296726671
0.09675092079120409	-0.2109607429804485	-0.7553129769406618	-0.6128924302944413
0.07445553379984018	0.07886854602665992	-0.7494633157711535	-0.6531009602255456
0.09072432556105055	0.06276616859069742	-0.7397822266621729	-0.6637407339817966
